feat_1	feat_2	feat_3	feat_4	feat_5	feat_6	feat_7	feat_8	feat_9	feat_10	feat_11	feat_12	feat_13	feat_14	feat_15	feat_16	feat_17	feat_18	feat_19	feat_20	feat_21	feat_22	feat_23	feat_24	feat_25	feat_26	feat_27	feat_28	feat_29	feat_30	feat_31	feat_32	feat_33	feat_34	feat_35	feat_36	feat_37	feat_38	feat_39	feat_40	feat_41	feat_42	feat_43	feat_44	feat_45	feat_46	feat_47	feat_48	feat_49	feat_50	feat_51	feat_52	feat_53	feat_54	feat_55	feat_56	feat_57	feat_58	feat_59	feat_60	feat_61	feat_62	feat_63	feat_64	feat_65	feat_66	feat_67	feat_68	feat_69	feat_70	feat_71	feat_72	feat_73	feat_74	feat_75	feat_76	feat_77	feat_78	feat_79	feat_80	feat_81	feat_82	feat_83	feat_84	feat_85	feat_86	feat_87	feat_88	feat_89	feat_90	feat_91	feat_92	feat_93	target	id
0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_5	"30680"
0	1	0	2	0	1	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	4	2	0	0	0	0	0	0	3	0	2	0	1	0	1	4	0	1	0	0	2	1	0	5	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	5	0	0	3	3	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	Class_7	"46288"
0	0	0	0	0	0	0	0	0	2	0	0	0	7	0	3	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	4	0	0	0	1	1	0	3	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	3	1	3	0	0	0	0	0	Class_3	"23232"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_5	"31165"
0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	4	1	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_2	"9045"
0	1	16	5	0	0	0	0	0	0	9	0	0	0	0	2	0	2	0	0	1	1	0	1	0	2	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_6	"35876"
4	3	2	0	0	0	1	2	0	6	0	0	1	0	2	3	0	1	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	5	0	2	0	0	0	1	2	3	0	0	0	7	0	0	0	8	2	0	0	1	0	0	1	1	2	0	2	4	0	0	0	0	0	1	0	0	0	0	1	0	6	0	0	3	0	2	0	2	0	0	1	Class_8	"56813"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_2	"4700"
0	0	0	2	0	0	0	0	0	0	1	0	10	0	0	0	1	0	0	1	0	0	0	10	0	0	0	0	0	0	0	3	0	2	0	0	0	4	0	0	2	0	0	0	0	0	0	4	1	0	0	0	0	2	0	0	0	4	1	1	0	0	0	2	0	1	4	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	Class_8	"52520"
1	0	0	0	0	0	0	1	0	0	1	1	0	3	1	0	0	1	0	1	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	14	0	15	0	0	0	0	0	Class_4	"27512"
0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	2	0	0	1	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Class_8	"49320"
0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	Class_1	"960"
0	1	0	2	0	0	0	0	0	0	5	2	0	0	0	0	0	8	0	1	1	3	0	3	0	2	1	1	0	0	0	0	0	0	7	0	0	0	0	1	1	5	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	Class_6	"39665"
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	5	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	Class_6	"36411"
0	0	0	0	0	0	0	1	2	8	0	0	0	1	1	0	0	0	0	1	0	0	0	8	5	0	0	0	1	0	0	2	0	0	0	2	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	9	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	1	0	5	0	0	0	Class_8	"51677"
1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	Class_2	"12815"
0	0	0	1	0	0	2	0	0	2	0	0	0	1	0	0	2	1	0	1	0	0	1	3	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	4	1	1	0	0	0	4	0	0	2	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	Class_7	"46240"
0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	Class_6	"34710"
1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	2	2	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	8	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	Class_6	"38556"
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	6	0	1	1	0	0	7	8	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	5	0	0	0	Class_8	"52824"
0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	2	3	0	1	2	0	2	0	2	0	0	0	0	0	0	0	1	3	0	0	2	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	1	0	2	0	0	4	0	1	0	9	0	1	1	2	2	0	1	2	0	0	1	2	1	8	0	0	5	0	0	0	2	0	0	0	0	0	1	1	26	1	1	Class_9	"61113"
0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	13	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Class_9	"58741"
0	0	1	4	0	0	0	0	0	1	1	0	1	1	1	19	0	3	0	1	0	6	0	1	1	1	0	0	0	1	1	1	1	0	1	0	1	6	0	2	1	1	0	0	0	0	1	4	1	0	0	0	0	12	1	0	0	0	0	1	0	15	6	11	0	13	7	0	9	5	0	3	0	2	1	0	0	0	0	4	0	0	1	0	2	0	3	1	9	0	0	0	10	Class_2	"8058"
1	0	0	0	0	0	0	0	0	1	2	0	2	1	0	2	3	0	0	2	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	3	0	0	0	0	0	1	2	4	0	0	0	2	1	0	0	0	3	0	1	4	3	0	1	3	0	0	1	0	2	0	0	3	2	1	0	0	0	0	1	1	2	0	0	0	0	0	Class_6	"33580"
0	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	2	0	0	0	3	0	4	0	3	0	1	0	0	4	0	0	1	7	0	0	0	0	0	0	1	0	3	0	1	0	2	0	0	0	0	0	1	0	0	2	0	0	4	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	Class_6	"34607"
0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	3	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	4	0	0	0	4	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	Class_7	"47876"
0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	3	0	0	0	0	0	2	0	2	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	4	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	Class_2	"8879"
0	0	0	4	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_7	"48288"
0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	4	1	0	0	0	0	1	15	1	0	0	0	0	0	0	5	0	5	0	0	3	0	1	0	0	1	0	1	0	0	0	4	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	6	6	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	10	1	1	0	0	0	0	0	Class_6	"33876"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	Class_5	"30995"
2	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	25	0	1	7	0	0	2	1	0	3	0	0	1	0	1	0	0	1	0	0	0	1	0	0	3	2	0	0	0	0	Class_3	"22997"
1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_2	"15032"
0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	4	3	0	0	0	0	1	0	1	0	1	0	0	2	1	0	1	3	0	0	2	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	0	2	1	2	1	0	1	19	0	1	0	2	4	0	0	0	0	1	2	4	0	0	0	0	0	0	0	0	5	0	0	3	0	Class_8	"56186"
0	0	0	0	0	0	0	2	0	0	0	2	0	1	2	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	Class_5	"29102"
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Class_6	"41147"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_1	"137"
0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	10	0	0	0	0	0	0	0	2	1	0	0	5	0	2	4	6	0	0	0	0	0	1	0	0	0	2	1	3	0	0	1	0	0	12	0	1	1	0	0	0	5	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	Class_6	"44764"
0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Class_6	"39085"
3	0	1	0	0	0	0	0	0	0	0	0	1	1	2	4	0	1	0	0	0	1	0	5	14	0	0	1	1	0	0	0	2	1	0	0	1	1	0	2	2	3	0	0	0	1	0	0	1	0	0	0	5	1	0	0	0	0	7	0	0	9	2	0	0	0	9	2	0	1	1	3	1	0	0	1	0	0	2	1	0	0	0	0	0	1	1	1	0	0	0	9	0	Class_9	"59022"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	Class_9	"57367"
0	0	1	0	0	0	0	2	0	0	3	0	0	0	1	1	0	1	2	0	1	0	0	11	0	1	0	0	0	0	1	1	0	0	2	2	1	0	1	0	0	0	0	0	1	0	0	3	0	0	1	1	0	3	0	1	3	1	0	1	1	1	2	0	0	0	7	0	0	1	0	0	2	2	0	6	0	0	0	10	0	3	1	0	1	0	3	2	1	0	0	0	1	Class_6	"42822"
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	17	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Class_5	"30206"
0	0	0	0	0	0	0	0	20	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	4	0	0	1	0	0	1	0	1	0	4	0	1	0	0	0	3	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	5	0	2	4	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	2	0	Class_4	"27550"
0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	2	0	1	0	0	0	1	1	0	1	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	Class_9	"61647"
0	0	0	0	1	0	0	0	0	0	0	0	2	7	1	3	0	3	0	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	6	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	Class_2	"12004"
0	0	1	1	0	0	0	0	1	0	6	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"31494"
1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_2	"6726"
0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	1	0	1	0	0	2	27	0	0	0	0	0	0	0	1	0	15	2	0	0	1	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	3	0	1	4	2	0	0	5	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	Class_7	"47499"
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Class_8	"54290"
1	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	6	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	Class_2	"6671"
1	2	3	2	0	0	0	0	0	2	4	0	0	1	0	6	0	2	0	0	0	3	0	0	0	0	4	1	0	0	4	1	1	1	2	0	0	1	0	1	0	0	0	6	0	1	1	2	5	0	0	0	0	17	3	0	0	2	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	5	0	3	0	4	0	0	0	0	1	0	0	0	1	Class_6	"43196"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	14	0	2	0	0	0	Class_3	"20110"
0	0	0	0	0	0	0	0	0	0	0	0	1	12	2	5	1	3	0	0	0	1	0	2	30	1	0	0	0	0	1	0	11	2	0	0	3	1	0	38	0	3	0	0	1	0	0	0	0	1	0	0	0	5	1	0	0	0	3	2	0	4	0	3	1	2	5	0	0	2	0	1	0	7	0	3	0	0	0	0	0	0	0	0	1	8	0	3	2	0	0	0	0	Class_2	"7621"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	10	1	1	0	0	1	3	0	2	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Class_9	"61271"
0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	5	0	0	0	0	1	0	0	0	0	1	0	1	5	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Class_8	"53654"
0	0	0	0	1	0	0	1	3	0	0	0	0	0	23	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	3	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	9	0	0	1	0	0	1	0	4	1	13	0	0	0	0	0	0	0	3	0	0	0	0	3	0	1	1	0	0	0	0	0	Class_3	"23786"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	Class_2	"2930"
0	0	0	0	0	0	0	1	0	0	0	0	1	4	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	13	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_2	"12558"
0	0	1	0	0	0	1	0	3	0	0	0	0	1	20	7	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	0	0	3	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	10	0	0	0	0	1	0	0	1	2	0	2	2	1	0	0	1	0	4	1	3	0	0	0	0	0	4	0	0	0	0	2	2	0	0	0	0	0	0	0	Class_3	"21813"
0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	Class_2	"4890"
0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	Class_3	"23408"
0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4	0	0	0	0	1	2	0	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	6	0	0	2	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	1	0	0	0	1	0	Class_1	"81"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_6	"38776"
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_2	"12859"
0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	1	13	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	3	2	0	0	0	0	Class_2	"8552"
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	1	0	0	0	1	3	0	3	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Class_9	"61808"
0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	Class_2	"11168"
0	1	0	0	2	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	5	0	Class_8	"53066"
2	1	0	0	0	0	0	0	2	0	2	0	0	14	2	4	0	0	0	0	2	4	0	0	11	0	0	0	1	0	0	0	5	0	0	0	1	0	0	12	0	0	1	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	1	0	4	0	0	2	0	2	1	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	3	1	Class_2	"13983"
